,ad_unit_id,site_id,ad_type_id,geo_id,device_category_id,os_id,monetization_channel_id,CPM_or_Reserve_price
23193,5171,351,10,189,1,56,4,134.44444
23194,5171,351,10,152,1,56,4,10
23195,5171,351,10,137,1,56,4,196.66667
23196,5171,351,10,130,1,56,4,0
23197,5171,351,10,85,3,55,4,12
23198,5171,351,10,12,3,55,4,40
23199,5171,351,10,130,1,56,19,341.25
23200,5171,351,10,110,1,56,19,20
23201,5171,351,10,38,3,59,19,0
23202,5171,351,10,16,1,56,19,0
23203,5171,351,10,137,1,56,19,746.8182
23204,5171,351,10,12,3,55,19,0
23205,5170,351,10,152,1,56,1,0
23206,5170,351,10,189,1,56,4,113.333336
23207,5170,351,10,147,1,56,4,33.19796
23208,5170,351,10,130,1,56,19,0
23209,5170,351,10,110,1,56,19,0
23210,5170,351,10,140,3,55,19,0
23211,5170,351,10,12,3,55,19,0
23212,5170,351,10,192,1,56,19,0
23213,5170,351,10,138,1,56,19,0
23214,5170,351,10,137,1,56,19,1662.5
23215,5170,351,10,93,3,55,19,0
23216,5170,351,10,38,3,59,19,0
23217,5170,351,10,21,1,56,19,0
23218,5170,351,10,16,1,56,19,0
23219,5175,351,10,180,3,55,1,0
23220,5175,351,10,152,1,56,1,0
23221,5175,351,10,137,1,56,1,0
23222,5175,351,10,93,3,55,1,0
23223,5175,351,10,21,1,56,1,0
23224,5175,351,10,17,1,56,1,0
23225,5175,351,10,16,1,56,1,0
23226,5175,351,10,192,1,56,1,0
23227,5175,351,10,110,1,56,1,0
23228,5175,351,10,23,1,56,1,0
23229,5175,351,10,189,1,56,4,307.53516
23230,5175,351,10,158,1,56,4,60
23231,5175,351,10,66,1,56,4,219.09091
23232,5175,351,10,59,3,55,4,128
23233,5175,351,10,38,3,59,19,30
23234,5175,351,10,185,1,56,19,125
23235,5175,351,10,140,3,55,19,0
23236,5175,351,10,130,1,56,19,129.03363
23237,5175,351,10,68,3,59,19,0
23238,5175,351,10,12,3,55,19,60
23239,5175,351,10,138,1,56,19,130
23240,5175,351,10,192,1,56,19,0
23241,5175,351,10,137,1,56,19,302.85715
23242,5175,351,10,110,1,56,19,0
23243,5175,351,10,93,3,55,19,0
23244,5175,351,10,21,1,56,19,112
23245,5175,351,10,16,1,56,19,150
23246,5168,350,17,66,3,59,2,0
23247,5168,350,17,10,1,56,2,0
23248,5168,350,17,1,1,56,2,0
23249,5168,350,17,173,3,55,2,0
23250,5168,350,10,173,3,55,19,0
23251,5168,350,10,93,2,58,19,56.666668
23252,5168,350,10,74,2,60,19,30
23253,5168,350,10,38,3,59,19,11.666667
23254,5168,350,10,143,3,59,19,8.88
23255,5168,350,10,119,2,60,19,16.666666
23256,5168,350,10,76,2,60,19,0
23257,5168,350,10,185,2,60,19,24
23258,5168,350,10,154,2,60,1,72
23259,5168,350,10,129,3,55,1,4.897959
23260,5168,350,10,83,3,55,1,119.41747
23261,5168,350,10,77,3,59,1,150.3656
23262,5157,349,10,98,3,59,4,12
23263,5157,349,10,83,3,59,4,80
23264,5157,349,10,36,3,55,4,8
23265,5157,349,10,98,3,59,19,0
23266,5157,349,10,83,3,59,19,8.380895
23267,5157,349,10,36,3,55,19,8.571428
23268,5162,349,10,83,3,59,4,70
23269,5162,349,10,36,3,55,4,16
23270,5162,349,10,83,3,59,19,0
23271,5162,349,10,36,3,55,19,25.714285
23272,5156,349,10,98,3,59,4,10
23273,5156,349,10,83,3,59,4,61.97017
23274,5156,349,10,36,3,55,4,13.333333
23275,5156,349,10,36,3,55,19,12
23276,5156,349,10,98,3,59,19,0
23277,5156,349,10,83,3,59,19,13.374106
23278,5152,349,10,36,3,55,4,12
23279,5152,349,10,98,3,59,19,130
23280,5152,349,10,83,3,59,19,126.666664
23281,5152,349,10,36,3,55,19,58.4653
23282,5158,349,10,142,2,58,4,70
23283,5158,349,10,165,2,58,4,86.666664
23284,5158,349,10,81,2,58,4,47.5
23285,5158,349,10,79,2,60,4,0
23286,5158,349,10,112,2,58,4,10
23287,5158,349,10,107,2,58,4,6
23288,5158,349,10,88,2,58,4,20
23289,5158,349,10,142,2,58,19,0
23290,5158,349,10,112,2,58,19,0
23291,5158,349,10,107,2,58,19,4.070926
23292,5158,349,10,81,2,58,19,88.333336
23293,5158,349,10,79,2,60,19,28
23294,5158,349,10,143,2,60,19,18.75
23295,5158,349,10,122,2,57,19,0
23296,5158,349,10,158,2,60,19,0
23297,5158,349,10,156,2,58,19,0
23298,5158,349,10,144,2,58,19,0
23299,5164,349,10,142,2,58,4,47.75846
23300,5164,349,10,36,2,58,4,32.317364
23301,5164,349,10,143,2,60,4,75
23302,5164,349,10,165,2,58,4,75
23303,5164,349,10,143,2,60,19,4.7619047
23304,5164,349,10,142,2,58,19,50
23305,5164,349,10,112,2,58,19,0
23306,5164,349,10,107,2,58,19,4.285714
23307,5164,349,10,194,2,58,19,0
23308,5164,349,10,158,2,60,19,0
23309,5164,349,10,156,2,58,19,0
23310,5164,349,10,144,2,58,19,0
23311,5164,349,10,122,2,57,19,0
23312,5164,349,10,81,2,58,19,46.25
23313,5164,349,10,79,2,60,19,17.777779
23314,5163,349,10,142,2,58,4,44.966583
23315,5163,349,10,165,2,58,4,36.65236
23316,5163,349,10,81,2,58,4,6
23317,5163,349,10,36,2,58,4,30
23318,5163,349,10,112,2,58,4,10
23319,5163,349,10,107,2,58,4,20
23320,5163,349,10,88,2,58,4,20
23321,5163,349,10,142,2,58,19,80
23322,5163,349,10,112,2,58,19,0
23323,5163,349,10,107,2,58,19,4.617968
23324,5163,349,10,81,2,58,19,41.666668
23325,5163,349,10,79,2,60,19,4.033153
23326,5163,349,10,194,2,58,19,43.333332
23327,5163,349,10,173,2,60,19,0
23328,5163,349,10,158,2,60,19,0
23329,5163,349,10,156,2,58,19,0
23330,5163,349,10,144,2,58,19,0
23331,5163,349,10,143,2,60,19,0
23332,5163,349,10,122,2,57,19,0
23333,5153,349,10,165,2,58,4,16.251081
23334,5153,349,10,142,2,58,4,48
23335,5153,349,10,88,2,58,4,10
23336,5153,349,10,81,2,58,4,17.5
23337,5153,349,10,79,2,60,4,21.352707
23338,5153,349,10,112,2,58,19,140
23339,5153,349,10,81,2,58,19,10
23340,5153,349,10,194,2,58,19,0
23341,5153,349,10,158,2,60,19,0
23342,5153,349,10,143,2,60,19,15.625
23343,5153,349,10,122,2,57,19,0
23344,5153,349,10,107,2,58,19,0
23345,5153,349,10,142,2,58,19,0
23346,5153,349,10,79,2,60,19,0
23347,5159,349,10,165,2,58,4,30
23348,5159,349,10,36,2,58,4,13.333333
23349,5159,349,10,194,2,58,1,0
23350,5159,349,10,173,2,60,1,0
23351,5159,349,10,169,2,58,1,0
23352,5159,349,10,165,2,58,1,0
23353,5159,349,10,156,2,58,1,0
23354,5159,349,10,143,2,60,1,0
23355,5159,349,10,142,2,58,1,0
23356,5159,349,10,119,2,60,1,0
23357,5159,349,10,112,2,58,1,0
23358,5159,349,10,107,2,58,1,0
23359,5159,349,10,158,2,60,19,20
23360,5159,349,10,112,2,58,19,350
23361,5159,349,10,144,2,58,19,0
23362,5159,349,10,142,2,58,19,0
23363,5159,349,10,79,2,60,19,110.502655
23364,5159,349,10,194,2,58,19,225
23365,5159,349,10,173,2,60,19,0
23366,5159,349,10,156,2,58,19,620
23367,5159,349,10,143,2,60,19,96.31465
23368,5159,349,10,107,2,58,19,166.66667
23369,5155,349,10,174,1,56,4,236.66667
23370,5155,349,10,39,1,56,4,110
23371,5155,349,10,140,1,56,4,50
23372,5155,349,10,121,1,56,4,70
23373,5155,349,10,146,1,56,4,33
23374,5155,349,10,2,1,56,4,180
23375,5155,349,10,143,1,56,19,160
23376,5155,349,10,121,1,56,19,210
23377,5155,349,10,2,1,56,19,150
23378,5155,349,10,146,1,56,19,0
23379,5155,349,10,125,1,56,19,270
23380,5155,349,10,39,1,56,19,0
23381,5161,349,10,182,1,56,4,43.333332
23382,5161,349,10,125,1,56,4,270
23383,5161,349,10,39,1,56,4,110
23384,5161,349,10,121,1,56,4,70
23385,5161,349,10,77,1,56,4,40
23386,5161,349,10,146,1,56,4,40
23387,5161,349,10,27,1,56,4,8.452211
23388,5161,349,10,2,1,56,4,180
23389,5161,349,10,143,1,56,19,75
23390,5161,349,10,121,1,56,19,150
23391,5161,349,10,2,1,56,19,150
23392,5161,349,10,146,1,56,19,36.666668
23393,5161,349,10,125,1,56,19,40.23315
23394,5161,349,10,39,1,56,19,0
23395,5154,349,10,39,1,56,4,80
23396,5154,349,10,2,1,56,4,430
23397,5154,349,10,140,1,56,4,66.61875
23398,5154,349,10,146,1,56,4,72.5
23399,5154,349,10,121,1,56,4,75
23400,5154,349,10,143,1,56,19,60
23401,5154,349,10,125,1,56,19,125
23402,5154,349,10,121,1,56,19,132.5
23403,5154,349,10,2,1,56,19,150
23404,5154,349,10,146,1,56,19,212
23405,5154,349,10,39,1,56,19,0
23406,5160,349,10,146,1,56,1,0
23407,5160,349,10,143,1,56,1,0
23408,5160,349,10,131,1,56,1,0
23409,5160,349,10,125,1,56,1,0
23410,5160,349,10,121,1,56,1,0
23411,5160,349,10,39,1,56,1,0
23412,5160,349,10,2,1,56,1,0
23413,5160,349,10,121,1,56,19,800
23414,5160,349,10,146,1,56,19,350
23415,5160,349,10,143,1,56,19,0
23416,5160,349,10,131,1,56,19,0
23417,5160,349,10,125,1,56,19,114
23418,5160,349,10,39,1,56,19,0
23419,5160,349,10,24,2,58,19,0
23420,5160,349,10,2,1,56,19,0
23421,5167,349,17,182,1,56,19,0
23422,5167,349,17,169,2,60,19,0
23423,5167,349,17,125,1,56,19,0
23424,5167,349,17,183,3,59,19,0
23425,5167,349,17,146,1,56,19,0
23426,5167,349,17,36,2,58,19,0
23427,5167,349,10,169,2,60,19,0
23428,5167,349,10,169,2,58,19,0
23429,5167,349,10,165,2,58,19,0
23430,5167,349,10,146,1,56,19,0
23431,5167,349,10,144,2,58,19,0
23432,5167,349,10,143,1,56,19,0
23433,5167,349,10,142,2,58,19,0
23434,5167,349,10,140,2,60,19,0
23435,5167,349,10,125,1,56,19,0
23436,5167,349,10,107,2,58,19,0
23437,5167,349,10,83,3,59,19,0
23438,5167,349,10,79,2,60,19,0
23439,5167,349,10,77,1,56,19,0
23440,5167,349,10,66,3,59,19,0
23441,5167,349,10,36,3,55,19,0
23442,5167,349,10,27,1,56,19,0
23443,5167,349,10,2,1,56,19,0
23444,5168,350,17,143,1,56,19,0
23445,5168,350,17,55,3,59,19,0
23446,5168,350,10,139,2,60,19,18.095238
23447,5168,350,10,55,3,59,19,10
23448,5168,350,10,19,3,59,19,27.916666
23449,5168,350,10,51,2,58,19,22.5
23450,5144,348,10,38,3,59,4,0
23451,5144,348,10,38,3,59,19,0
23452,5138,348,10,73,3,59,4,0
23453,5138,348,10,38,3,59,4,0
23454,5138,348,10,73,3,59,19,0
23455,5138,348,10,38,3,59,19,0
23456,5142,348,10,38,3,59,4,0
23457,5142,348,10,38,3,59,19,0
23458,5145,348,10,158,2,58,4,8
23459,5145,348,10,147,2,60,4,10
23460,5145,348,10,76,2,58,4,10
23461,5145,348,10,158,2,58,19,0
23462,5145,348,10,147,2,60,19,0
23463,5145,348,10,76,2,58,19,0
23464,5148,348,10,176,2,58,19,0
23465,5148,348,10,159,2,58,19,0
23466,5148,348,10,158,2,58,19,0
23467,5148,348,10,147,2,60,19,0
23468,5148,348,10,39,2,58,19,0
23469,5148,348,10,12,2,60,19,0
23470,5139,348,10,1,3,55,4,33.709454
23471,5139,348,10,158,2,58,19,0
23472,5139,348,10,147,2,60,19,0
23473,5139,348,10,12,2,60,19,0
23474,5147,348,10,158,2,58,4,336.66666
23475,5147,348,10,176,2,58,4,0
23476,5147,348,10,147,2,60,4,0
23477,5147,348,10,39,2,58,4,3.3333333
23478,5147,348,10,176,2,58,19,0
23479,5147,348,10,158,2,58,19,0
23480,5147,348,10,147,2,60,19,0
23481,5147,348,10,39,2,58,19,0
23482,5141,348,10,169,1,56,4,51.24415
23483,5141,348,10,169,1,56,19,0
23484,5146,348,10,163,1,56,1,0
23485,5146,348,10,163,1,56,19,0
23486,5143,348,10,37,1,56,1,0
23487,5143,348,10,124,1,56,19,0
23488,5143,348,10,121,1,56,19,0
23489,5143,348,10,58,1,56,19,0
23490,5137,348,10,124,1,56,1,0
23491,5137,348,10,121,1,56,1,0
23492,5137,348,10,58,1,56,1,0
23493,5137,348,10,124,1,56,19,0
23494,5137,348,10,121,1,56,19,0
23495,5137,348,10,58,1,56,19,0
23496,5151,348,17,163,3,59,1,0
23497,5151,348,17,77,1,56,1,0
23498,5151,348,17,73,3,59,1,0
23499,5151,348,10,163,3,59,19,0
23500,5151,348,10,144,3,59,19,0
23501,5151,348,10,77,1,56,19,0
23502,5151,348,10,76,2,58,19,0
23503,5151,348,10,73,3,59,19,0
23504,5151,348,10,28,2,58,19,0
23505,5128,347,10,187,2,60,1,0
23506,5128,347,10,147,3,59,1,0
23507,5128,347,10,85,3,59,1,0
23508,5128,347,10,33,2,57,1,0
23509,5128,347,10,187,2,60,19,0
23510,5128,347,10,147,3,59,19,0
23511,5128,347,10,85,3,59,19,0
23512,5128,347,10,33,2,57,19,0
23513,5123,347,10,187,2,60,1,0
23514,5123,347,10,183,1,56,1,0
23515,5123,347,10,147,3,59,1,0
23516,5123,347,10,85,3,59,1,0
23517,5123,347,10,66,3,59,1,0
23518,5123,347,10,187,2,60,19,0
23519,5123,347,10,147,3,59,19,0
23520,5123,347,10,85,3,59,19,0
23521,5123,347,10,33,2,57,19,350
23522,5134,347,10,85,3,59,19,50
23523,5134,347,10,66,3,59,19,100
23524,5134,347,10,33,2,57,19,250
23525,5134,347,10,33,1,56,19,150
23526,5134,347,10,147,3,59,4,20
23527,5134,347,10,84,3,59,4,3.6363637
23528,5134,347,10,24,1,56,4,38.002964
23529,5134,347,10,147,3,59,19,0
23530,5134,347,10,24,1,56,19,0
23531,5133,347,10,24,1,56,4,36.433033
23532,5133,347,10,84,3,59,4,3.6
23533,5133,347,10,85,3,59,19,12
23534,5133,347,10,33,2,57,19,156
23535,5133,347,10,33,1,56,19,180
23536,5133,347,10,24,1,56,19,0
23537,5131,347,10,79,2,58,19,350
23538,5131,347,10,169,2,60,1,0
23539,5131,347,10,163,2,60,1,0
23540,5131,347,10,55,2,58,1,0
23541,5131,347,10,96,2,60,19,0
23542,5131,347,10,55,2,58,19,0
23543,5131,347,10,37,2,60,19,0
23544,5124,347,10,169,2,60,1,0
23545,5124,347,10,163,2,60,1,0
23546,5124,347,10,96,2,60,1,0
23547,5124,347,10,79,2,58,1,0
23548,5124,347,10,55,2,58,1,0
23549,5124,347,10,96,2,60,19,0
23550,5124,347,10,79,2,58,19,0
23551,5124,347,10,55,2,58,19,0
23552,5124,347,10,37,2,60,19,0
23553,5132,347,10,163,2,60,4,32.940163
23554,5132,347,10,55,2,58,4,0
23555,5132,347,10,163,2,60,19,10.7502365
23556,5132,347,10,79,2,58,19,0
23557,5132,347,10,55,2,58,19,0
23558,5125,347,10,85,2,58,4,6
23559,5125,347,10,79,2,58,19,2060
23560,5125,347,10,55,2,58,19,300
23561,5125,347,10,37,2,60,19,280
23562,5125,347,10,33,2,57,19,636
23563,5125,347,10,28,2,58,19,212.5
23564,5127,347,10,179,1,56,1,0
23565,5127,347,10,142,3,59,1,0
23566,5127,347,10,15,1,56,1,0
23567,5127,347,10,179,1,56,19,0
23568,5127,347,10,145,1,56,19,0
23569,5127,347,10,142,3,59,19,0
23570,5127,347,10,15,1,56,19,0
23571,5130,347,10,179,1,56,1,0
23572,5130,347,10,174,1,56,1,0
23573,5130,347,10,142,3,59,1,0
23574,5130,347,10,179,1,56,19,0
23575,5130,347,10,145,1,56,19,0
23576,5130,347,10,142,3,59,19,0
23577,5130,347,10,15,1,56,19,0
23578,5129,347,10,173,1,56,4,6
23579,5129,347,10,142,3,59,4,0
23580,5129,347,10,15,1,56,4,5.682995
23581,5129,347,10,145,1,56,4,200
23582,5129,347,10,145,1,56,19,0
23583,5129,347,10,142,3,59,19,0
23584,5129,347,10,15,1,56,19,122.6899
23585,5122,347,10,81,1,56,4,0
23586,5122,347,10,145,1,56,19,0
23587,5122,347,10,142,3,59,19,0
23588,5126,347,10,145,1,56,4,200
23589,5126,347,10,182,1,56,4,3.3333333
23590,5126,347,10,15,1,56,4,5.4685144
23591,5126,347,10,173,1,56,4,12
23592,5126,347,10,142,3,59,4,0
23593,5126,347,10,142,1,56,4,60
23594,5126,347,10,37,1,56,4,10
23595,5126,347,10,173,1,56,19,121.02738
23596,5126,347,10,145,1,56,19,0
23597,5126,347,10,142,3,59,19,0
23598,5126,347,10,15,1,56,19,151.07343
23599,5136,347,17,77,1,56,19,0
23600,5136,347,17,163,2,60,19,0
23601,5136,347,17,24,2,58,19,0
23602,5136,347,17,9,1,56,19,0
23603,5136,347,10,169,2,60,19,0
23604,5136,347,10,163,2,60,19,0
23605,5136,347,10,147,3,59,19,0
23606,5136,347,10,112,2,58,19,0
23607,5136,347,10,66,3,59,19,0
23608,5136,347,10,44,1,56,19,0
23609,5136,347,10,9,1,56,19,0
23610,5135,347,10,187,3,59,1,0
23611,5135,347,10,187,3,59,19,60
23612,5442,346,17,189,1,56,19,0
23613,5442,346,17,161,1,56,19,0
23614,5442,346,17,107,3,55,19,0
23615,5442,346,17,73,3,55,19,0
23616,5442,346,17,68,2,60,19,0
23617,5442,346,17,59,3,55,19,0
23618,5442,346,17,44,2,58,19,0
23619,5442,346,17,6,1,56,19,0
23620,5442,346,17,88,2,60,19,0
23621,5442,346,17,77,2,60,19,0
23622,5442,346,17,18,3,55,19,0
23623,5442,346,17,17,2,58,19,0
23624,5442,346,10,189,1,56,19,0
23625,5442,346,10,188,3,59,19,0
23626,5442,346,10,180,2,58,19,0
23627,5442,346,10,164,2,60,19,0
23628,5442,346,10,160,3,55,19,0
23629,5442,346,10,152,1,56,19,0
23630,5442,346,10,139,2,60,19,0
23631,5442,346,10,120,3,55,19,0
23632,5442,346,10,120,2,58,19,0
23633,5442,346,10,115,2,58,19,0
23634,5442,346,10,78,3,59,19,0
23635,5442,346,10,28,2,58,19,0
23636,5442,346,10,25,2,58,19,0
23637,5442,346,10,11,2,57,19,0
23638,5442,346,10,6,1,56,19,0
23639,5442,346,10,1,3,59,19,0
23640,5442,346,10,1,2,60,19,0
23641,5443,345,17,183,5,56,19,1021.77026
23642,5443,345,17,171,2,58,19,1047.6759
23643,5443,345,17,169,3,59,19,1121.8275
23644,5443,345,17,165,3,55,19,1141.6318
23645,5443,345,17,158,3,59,19,1251.0594
23646,5443,345,17,132,2,60,19,1107.5684
23647,5443,345,17,129,2,58,19,1029.191
23648,5443,345,17,119,1,56,19,1000
23649,5443,345,17,113,3,55,19,1200
23650,5443,345,17,107,3,59,19,0
23651,5443,345,17,83,3,59,19,1333.3334
23652,5443,345,17,83,3,55,19,1151.2319
23653,5443,345,17,81,3,59,19,1000
23654,5443,345,17,80,3,55,19,1000
23655,5443,345,17,78,2,58,19,1000
23656,5443,345,17,44,1,56,19,1119.767
23657,5443,345,17,12,2,58,19,1119.798
23658,5443,345,10,194,2,58,19,0
23659,5443,345,10,191,3,59,19,0
23660,5443,345,10,189,2,60,19,0
23661,5443,345,10,183,5,56,19,0
23662,5443,345,10,176,3,59,19,0
23663,5443,345,10,174,1,56,19,0
23664,5443,345,10,164,2,60,19,0
23665,5443,345,10,164,2,58,19,0
23666,5443,345,10,151,2,60,19,0
23667,5443,345,10,136,3,59,19,0
23668,5443,345,10,136,2,58,19,0
23669,5443,345,10,132,2,60,19,0
23670,5443,345,10,128,2,58,19,0
23671,5443,345,10,119,1,56,19,0
23672,5443,345,10,106,2,60,19,0
23673,5443,345,10,103,2,60,19,0
23674,5443,345,10,92,3,59,19,0
23675,5443,345,10,92,2,60,19,0
23676,5443,345,10,90,2,60,19,0
23677,5443,345,10,88,2,58,19,0
23678,5443,345,10,51,2,60,19,0
23679,5443,345,10,46,3,55,19,0
23680,5443,345,10,46,2,60,19,0
23681,5443,345,10,45,3,59,19,0
23682,5443,345,10,45,2,60,19,0
23683,5443,345,10,44,1,56,19,0
23684,5443,345,10,38,2,60,19,0
23685,5443,345,10,34,2,58,19,0
23686,5443,345,10,27,1,56,19,0
23687,5443,345,10,19,3,59,19,0
23688,5443,345,10,1,2,58,19,0
23689,5168,350,17,161,2,58,19,0
23690,5168,350,17,84,1,56,19,0
23691,5168,350,17,59,3,59,19,0
23692,5168,350,17,38,2,58,19,0
23693,5168,350,10,92,3,59,19,5.387755
23694,5114,346,10,1,2,58,4,40
23695,5114,346,10,164,2,58,4,9
23696,5114,346,10,138,2,58,4,4
23697,5114,346,10,123,2,58,4,25
23698,5114,346,10,120,2,58,4,16.41125
23699,5114,346,10,115,2,58,4,10
23700,5114,346,10,81,3,55,4,10
23701,5114,346,10,73,3,55,4,2
23702,5114,346,10,68,3,55,4,12.5
23703,5114,346,10,52,2,58,4,3.4285715
23704,5114,346,10,28,2,58,4,18
23705,5114,346,10,25,2,58,4,11.674919
23706,5114,346,10,19,2,60,4,8.333333
23707,5114,346,10,165,3,55,4,25.934408
23708,5114,346,10,87,2,57,4,15
23709,5114,346,10,63,2,58,4,0
23710,5114,346,10,115,2,58,19,0
23711,5114,346,10,87,2,57,19,0
23712,5114,346,10,73,3,55,19,0
23713,5114,346,10,28,2,58,19,2.8235295
23714,5114,346,10,19,2,60,19,0
23715,5114,346,10,164,2,60,19,0
23716,5114,346,10,152,2,58,19,0
23717,5114,346,10,146,3,55,19,85
23718,5114,346,10,135,3,55,19,0
23719,5114,346,10,130,3,55,19,0
23720,5114,346,10,73,2,60,19,0
23721,5114,346,10,72,2,58,19,63.333332
23722,5114,346,10,67,2,57,19,30
23723,5114,346,10,65,2,58,19,0
23724,5114,346,10,25,3,55,19,0
23725,5114,346,10,24,3,55,19,3
23726,5114,346,10,21,2,58,19,0
23727,5114,346,10,163,1,56,19,125
23728,5114,346,10,11,2,57,19,80
23729,5108,346,10,159,3,55,4,40
23730,5108,346,10,147,3,59,4,0
23731,5108,346,10,113,2,58,4,8
23732,5108,346,10,107,3,55,4,5
23733,5108,346,10,59,3,55,4,37
23734,5108,346,10,33,2,58,4,430
23735,5108,346,10,129,3,59,4,95.18819
23736,5108,346,10,59,3,59,4,183.33333
23737,5108,346,10,17,3,59,4,618.3333
23738,5108,346,10,174,3,55,19,60
23739,5108,346,10,171,3,55,19,50
23740,5108,346,10,159,3,55,19,22.285715
23741,5108,346,10,158,3,55,19,65
23742,5108,346,10,142,3,59,19,3.2
23743,5108,346,10,135,3,59,19,0
23744,5108,346,10,131,2,58,19,0
23745,5108,346,10,113,2,58,19,5
23746,5108,346,10,110,3,55,19,120
23747,5108,346,10,83,2,58,19,0
23748,5108,346,10,43,3,55,19,18
23749,5108,346,10,1,3,59,19,0
23750,5108,346,10,147,3,55,19,250
23751,5108,346,10,25,3,55,19,130
23752,5108,346,10,107,3,55,19,0
23753,5108,346,10,33,2,58,19,150
23754,5117,346,10,165,3,55,4,27.5
23755,5117,346,10,159,3,55,4,51.666668
23756,5117,346,10,18,3,55,4,84
23757,5117,346,10,112,3,59,4,20
23758,5117,346,10,142,3,59,4,8
23759,5117,346,10,113,2,58,4,10.355213
23760,5117,346,10,107,3,55,4,100
23761,5117,346,10,33,2,58,4,430
23762,5117,346,10,158,3,55,4,32.59668
23763,5117,346,10,147,3,59,4,2.5
23764,5117,346,10,83,2,58,4,12
23765,5117,346,10,43,3,55,4,20
23766,5117,346,10,182,3,55,19,43.333332
23767,5117,346,10,174,3,55,19,125
23768,5117,346,10,159,3,55,19,92.22222
23769,5117,346,10,147,3,55,19,65
23770,5117,346,10,131,2,58,19,0
23771,5117,346,10,113,2,58,19,0
23772,5117,346,10,110,3,55,19,114
23773,5117,346,10,107,3,55,19,70
23774,5117,346,10,51,3,59,19,20
23775,5117,346,10,43,3,55,19,70
23776,5117,346,10,25,3,55,19,0
23777,5117,346,10,158,3,55,19,20
23778,5117,346,10,83,2,58,19,0
23779,5119,346,10,159,3,55,4,47.5
23780,5119,346,10,112,3,59,4,20
23781,5119,346,10,171,3,55,4,0
23782,5119,346,10,168,3,55,4,203.33333
23783,5119,346,10,113,2,58,4,20
23784,5119,346,10,110,3,55,4,80
23785,5119,346,10,25,3,59,4,0
23786,5119,346,10,1,3,59,4,10
23787,5119,346,10,33,2,58,4,430
23788,5119,346,10,58,3,55,4,576.6667
23789,5119,346,10,43,3,55,4,20
23790,5119,346,10,159,3,55,19,22.285715
23791,5119,346,10,113,2,58,19,0
23792,5119,346,10,110,3,55,19,80
23793,5119,346,10,43,3,55,19,0
23794,5119,346,10,33,2,58,19,78
23795,5119,346,10,1,3,59,19,0
23796,5119,346,10,174,3,55,19,75
23797,5119,346,10,147,3,55,19,0
23798,5119,346,10,142,3,59,19,12.923077
23799,5119,346,10,131,2,58,19,0
23800,5119,346,10,107,3,55,19,0
23801,5119,346,10,83,2,58,19,0
23802,5119,346,10,158,3,55,19,52.984325
23803,5119,346,10,25,3,55,19,125
23804,5120,346,10,49,2,58,4,30
23805,5120,346,10,115,2,58,4,10
23806,5120,346,10,73,3,55,4,8
23807,5120,346,10,19,2,60,4,11.249502
23808,5120,346,10,138,2,58,4,25
23809,5120,346,10,88,2,58,4,18.75
23810,5120,346,10,50,2,58,4,26.25
23811,5120,346,10,28,2,58,4,9
23812,5120,346,10,25,2,58,4,12
23813,5120,346,10,152,2,58,4,0
23814,5120,346,10,146,3,55,4,40
23815,5120,346,10,120,2,58,4,14.666667
23816,5120,346,10,87,2,57,4,5.809701
23817,5120,346,10,179,2,60,19,0
23818,5120,346,10,164,2,60,19,0
23819,5120,346,10,160,3,55,19,0
23820,5120,346,10,138,2,58,19,0
23821,5120,346,10,130,3,55,19,0
23822,5120,346,10,65,2,58,19,0
23823,5120,346,10,28,2,58,19,3
23824,5120,346,10,23,2,58,19,0
23825,5120,346,10,21,2,58,19,0
23826,5120,346,10,19,2,60,19,6.6666665
23827,5120,346,10,11,2,57,19,0
23828,5120,346,10,163,1,56,19,145
23829,5120,346,10,152,2,58,19,0
23830,5120,346,10,146,3,55,19,130
23831,5120,346,10,115,2,58,19,0
23832,5120,346,10,87,2,57,19,0
23833,5115,346,10,152,2,58,19,0
23834,5115,346,10,138,2,58,19,0
23835,5115,346,10,115,2,58,19,0
23836,5115,346,10,87,2,57,19,0
23837,5115,346,10,19,2,60,19,0
23838,5115,346,10,164,2,60,19,0
23839,5115,346,10,160,3,55,19,0
23840,5115,346,10,146,3,55,19,0
23841,5115,346,10,135,3,55,19,0
23842,5115,346,10,130,3,55,19,0
23843,5115,346,10,120,3,55,19,0
23844,5115,346,10,73,2,60,19,0
23845,5115,346,10,65,2,58,19,0
23846,5115,346,10,25,3,55,19,0
23847,5115,346,10,23,2,58,19,0
23848,5115,346,10,11,2,57,19,0
23849,5115,346,10,163,1,56,19,0
23850,5118,346,10,165,3,55,4,14.8221855
23851,5118,346,10,73,3,55,4,4.8
23852,5118,346,10,19,2,60,4,15
23853,5118,346,10,194,2,57,4,0
23854,5118,346,10,174,2,60,4,6
23855,5118,346,10,152,2,58,4,3.3333333
23856,5118,346,10,87,2,57,4,0
23857,5118,346,10,63,2,58,4,0
23858,5118,346,10,50,2,58,4,13.500427
23859,5118,346,10,39,2,60,4,0
23860,5118,346,10,28,2,58,4,7.579081
23861,5118,346,10,25,2,58,4,7.3129816
23862,5118,346,10,24,2,60,4,0
23863,5118,346,10,14,2,60,4,150
23864,5118,346,10,123,2,58,4,30
23865,5118,346,10,115,2,58,4,0
23866,5118,346,10,81,3,55,4,0
23867,5118,346,10,73,2,60,4,166.66667
23868,5118,346,10,152,2,58,19,0
23869,5118,346,10,115,2,58,19,10
